,Address,Case,DateTime,File,Incident,NumInc,Shift
6509,8000 Block of Old Madison Pike,B11-000334,2011-02-10 18:39:00,939,THEFT 2ND DEGREE,1,II
6510,200 Block of Pointe Verde Cir,B12-000771,2012-03-26 01:53:00,1514,DOMESTIC VIOLENCE 3RD,1,III
6511,"City Of Madison, 7663 Hwy 72 Madison",B12-000773,2012-03-26 03:17:00,1514,CARRYING CONCEALED WEAPON,1,III
6512,500 Block of Marion Dr,B12-000774,2012-03-26 09:06:00,1514,THEFT 3RD DEGREE,1,I
6513,100 Block of Royal Dr Madison,B12-000776,2012-03-26 12:47:00,1514,THEFT 3RD DEGREE,1,I
6514,700 Block of Browns Ferry Rd Madison,B12-000777,2012-03-26 15:37:00,1514,DUTY UPON STRIKING A FIXED OBJECT,1,II
6515,"Walmart Super Center #2690, 8650 Madison Blvd",B12-000778,2012-03-26 16:40:00,1514,THEFT 3RD DEGREE,1,II
6516,"Walmart Super Center #2690, 8650 Madison Blvd",B12-000779,2012-03-26 15:38:00,1514,THEFT 3RD DEGREE,1,II
6517,area of Highland Dr / Miller Blvd,B12-000780,2012-03-26 16:06:00,1514,AGGRAVATED ASSAULT 3RD,1,II
6518,"State Of Alabama, Athens Blvd / Eastview Dr",B12-000781,2012-03-26 16:33:00,1514,VERIFICATION OF CITIZENSHIP IMMIGRATION,1,II
6519,300 Block of Shelton Rd Madison,B12-000782,2012-03-26 16:26:00,1514,IDENTITY THEFT,1,II
6520,1000 Block of Water Hill Rd,B12-000783,2012-03-26 16:47:00,1514,IDENTITY THEFT,1,II
6521,8000 Block of Madison Blvd,B12-000785,2012-03-26 18:29:00,1514,THEFT 2ND DEGREE,1,II
6522,"City Of Madison, 8127 Old Madison Pike",B12-000786,2012-03-27 01:12:00,1514,DRIVING UNDER INFLUENCE-DRUGS,1,III
6523,"Cost Cutters, 12060 County Line Rd Madison",B12-000788,2012-03-27 09:10:00,1514,THEFT OF SERVICES-3,1,I
6524,600 Block of Hughes Rd,B12-000789,2012-03-27 10:15:00,1514,HARASSMENT,1,I
6525,"Greenway Homes, 120 Belle Ridge Dr",B12-000790,2012-03-27 10:35:00,1514,THEFT 1ST DEGREE,1,I
6526,200 Block of Pointe Verde Cir,B12-000791,2012-03-26 01:53:00,1514,DOMESTIC VIOLENCE 3RD,1,III
6527,100 Block of Shelton Rd,B12-000792,2012-03-27 16:00:00,1514,SIMPLE ASSAULT,1,II
6528,"Capio Management Group, 100 Carmine Cir Madison",B12-000793,2012-03-27 16:10:00,1514,BURGLARY-3RD,2,II
6529,"Capio Management Group, 100 Carmine Cir Madison",B12-000793,2012-03-27 16:10:00,1514,THEFT 2ND DEGREE,2,II
6530,200 Block of Gillespie Rd,B12-000794,2012-03-27 18:00:00,1514,DOMESTIC VIOLENCE 3RD,1,II
6531,2000 Block of Flagstone Circle Madison,B12-000797,2012-03-28 03:00:00,1514,CRIMINAL MISCHIEF-2ND,1,III
6532,"Liberty Middle School, 281 Dock Murphy Dr",B12-000799,2012-03-28 09:30:00,1514,CRIMINAL MISCHIEF-3RD,1,I
6533,2000 Block of Flagstone Dr,B12-000800,2012-03-28 10:10:00,1514,HARASSMENT,1,I
6534,300 Block of Church St,B12-000801,2012-03-28 12:37:00,1514,IDENTITY THEFT,1,I
6535,200 Block of Kyser Blvd,B12-000802,2012-03-28 15:25:00,1514,THEFT 1ST DEGREE,1,II
6536,100 Block of Ketchum Way,B12-000804,2012-03-28 17:50:00,1514,THEFT 2ND DEGREE,1,II
6537,7000 Block of Highway 72 W,B12-000805,2012-03-28 18:00:00,1514,CRIMINAL MISCHIEF-1ST,1,II
6538,300 Block of Hughes Rd,B12-000807,2012-03-28 19:47:00,1514,THEFT 3RD DEGREE,1,II
